fold,model,dimension,value,rows,mean_prediction,positive_prediction_fraction,mae,rmse,r2,smape_pct
fold_3,previous_hour,borough,Bronx,30960,1.1578488372093023,0.49111757105943155,1.0016149870801034,1.699597155491875,0.08970296720251114,77.9992788961513
fold_3,previous_day_24h,borough,Bronx,30960,1.1548772609819122,0.4908268733850129,1.0036175710594315,1.7159760031570526,0.07207354528635979,77.125156720119
fold_3,previous_week_168h,borough,Bronx,30960,1.160109819121447,0.49334625322997416,0.9628552971576227,1.656480500512702,0.13530331950294894,75.23216920340201
fold_3,zone_hour_average,borough,Bronx,30960,1.2143681346124453,0.9806201550387597,0.8421147409581785,1.3004311937399646,0.4670752465950335,123.85643436955078
fold_3,rolling_mean_24h,borough,Bronx,30960,1.1562876830318691,0.9631136950904393,1.076383505598622,1.616941489412129,0.1760900538850403,124.65617341646588
fold_3,linear_regression,borough,Bronx,30960,1.4323732810658294,0.6316214470284238,1.0420941500984924,1.6555306250497677,0.13629472104967433,87.94408829777511
fold_3,ridge,borough,Bronx,30960,1.4460495616382574,0.6369509043927648,1.0475651078914106,1.6611249483716115,0.13044764056296987,88.41868300439224
fold_3,hist_gradient_boosting,borough,Bronx,30960,1.1885416137199027,1.0,0.8601237849863047,1.3036074243426024,0.4644687894882208,129.56716475955187
fold_3,hist_gradient_boosting_poisson,borough,Bronx,30960,1.1904715436731699,1.0,0.8151587030504062,1.2525234749961638,0.5056177332390577,128.42871406080695
fold_3,hist_gradient_boosting_absolute,borough,Bronx,30960,0.9370970946391411,0.9704780361757106,0.7603777407541914,1.2984301067575361,0.4687141003663903,132.4743688199335
fold_3,previous_hour,borough,Brooklyn,43920,3.192190346083789,0.670059198542805,1.860063752276867,3.256281585367861,0.6194390959760501,75.62222935216971
fold_3,previous_day_24h,borough,Brooklyn,43920,3.18023679417122,0.6691256830601093,2.1924635701275044,4.668522757348777,0.21776143369381595,77.76338617229126
fold_3,previous_week_168h,borough,Brooklyn,43920,3.1583105646630236,0.6704918032786885,1.7662568306010928,3.0765802579794186,0.6602834058427562,72.87588919962663
fold_3,zone_hour_average,borough,Brooklyn,43920,3.5350196890141117,0.9938524590163934,2.0132235389237154,3.8847303794998855,0.458370852851384,100.24081519595657
fold_3,rolling_mean_24h,borough,Brooklyn,43920,3.1869260397692774,0.9866575591985428,2.4173658545840926,4.377838960025197,0.3121403611197492,105.29332609198782
fold_3,linear_regression,borough,Brooklyn,43920,3.361070496874587,0.7554872495446266,1.7249205560310126,2.8252288876457854,0.7135244644302332,78.51084323564218
fold_3,ridge,borough,Brooklyn,43920,3.366779037692841,0.7576730418943534,1.7275428266249084,2.827517790526918,0.7130600912247187,78.75428009740574
fold_3,hist_gradient_boosting,borough,Brooklyn,43920,3.13184264731673,1.0,1.5300424985117085,2.5694750357771476,0.763043258665959,99.01620907186033
fold_3,hist_gradient_boosting_poisson,borough,Brooklyn,43920,3.1919478387858113,1.0,1.4829305505839914,2.4703755719887295,0.7809686741760715,98.07991302998407
fold_3,hist_gradient_boosting_absolute,borough,Brooklyn,43920,2.826989828734602,0.9708788706739526,1.4893176730770334,2.680508688537482,0.7421217572565422,101.18541777041513
fold_3,previous_hour,borough,Manhattan,49680,66.5941425120773,0.8811795491143317,16.32693236714976,30.75393485160367,0.8866469872551925,42.11196694026937
fold_3,previous_day_24h,borough,Manhattan,49680,66.17894524959742,0.8807971014492754,18.874376006441224,42.005588971360915,0.7885314223013181,42.24122676724721
fold_3,previous_week_168h,borough,Manhattan,49680,65.07502012882448,0.8813003220611916,11.911674718196457,23.43267414085094,0.9341924997954975,32.7761685741658
fold_3,zone_hour_average,borough,Manhattan,49680,64.96041085865234,0.9589371980676329,18.73069102588815,38.14148129385506,0.8256480541269714,50.13568715606257
fold_3,rolling_mean_24h,borough,Manhattan,49680,66.32342575818573,0.9565418679549115,39.373405629361244,66.4731907295277,0.47042833677396545,73.33863732930932
fold_3,linear_regression,borough,Manhattan,49680,65.97510448538965,0.922524154589372,11.195902855535993,20.794674454304914,0.9481754023615099,39.95874331321706
fold_3,ridge,borough,Manhattan,49680,65.92843501695204,0.9239331723027375,11.195138128271742,20.7999543319846,0.94814908194234,40.205647527141494
fold_3,hist_gradient_boosting,borough,Manhattan,49680,66.38101130281876,0.9999597423510467,9.333162960622078,17.238063317979982,0.9643869941837752,46.02138387776606
fold_3,hist_gradient_boosting_poisson,borough,Manhattan,49680,66.5020050702679,1.0,9.666577153017963,18.568948979510772,0.9586756212512496,45.76452281444497
fold_3,hist_gradient_boosting_absolute,borough,Manhattan,49680,64.67202989585763,0.9973429951690821,10.434667358776952,21.454924981194583,0.9448321971150395,47.77541122252353
fold_3,previous_hour,borough,Queens,49680,6.788969404186796,0.530817230273752,2.6040660225442833,10.883003930770487,0.905919274647417,74.52509216543632
fold_3,previous_day_24h,borough,Queens,49680,6.75787037037037,0.5312600644122383,2.5854066022544284,11.664866148157396,0.8919157024231529,74.03780043500268
fold_3,previous_week_168h,borough,Queens,49680,6.709782608695652,0.5320048309178744,2.2638486312399357,9.162660521163433,0.9333122173736573,71.84830263640858
fold_3,zone_hour_average,borough,Queens,49680,6.8202040333401595,0.9927536231884058,2.3213004370651884,9.543748462784832,0.9276495804389253,121.71193930344332
fold_3,rolling_mean_24h,borough,Queens,49680,6.763133219269994,0.952012882447665,4.128258353462158,19.741519070135805,0.6904261840966579,117.9104408712439
fold_3,linear_regression,borough,Queens,49680,6.975985794498933,0.6900764895330113,2.2518385237849916,8.186946499526035,0.9467589036769186,88.42024723080178
