fold,model,dimension,value,rows,mean_prediction,positive_prediction_fraction,mae,rmse,r2,smape_pct
fold_1,xgboost_depth4,local_hour,18,7336,34.96466827392578,1.0,5.303757522937678,12.905126055852165,0.9750165463699441,85.91467410440636
fold_1,xgboost_depth6,local_hour,18,7336,34.66158676147461,0.9998636859323882,5.08221048069153,12.337770622457551,0.9771649821650756,86.60230032609223
fold_1,latest_available,local_hour,19,7336,35.11641221374046,0.70092693565976,7.822246455834242,21.33167478103895,0.914198139117287,59.193634156525185
fold_1,previous_day_24h,local_hour,19,7336,30.72396401308615,0.6653489640130862,10.060387131952018,29.798837099381302,0.8325653142690177,64.20045067020568
fold_1,previous_week_168h,local_hour,19,7336,31.048391494002182,0.6556706652126499,7.437431842966194,21.053920882218634,0.9164179974216831,62.90705223384353
fold_1,zone_hour_average,local_hour,19,7336,29.964942041277915,0.9427480916030534,9.619562583303043,27.332327388013255,0.8591359964803544,90.63805335468874
fold_1,rolling_mean_24h,local_hour,19,7336,19.27960855143584,0.9210741548527808,13.59378975826972,37.64117967482042,0.732838882900227,89.68398005244522
fold_1,hist_gradient_boosting,local_hour,19,7336,32.126110475788465,1.0,5.3527314187195625,14.024221793631021,0.9629144826166117,94.52518905081716
fold_1,xgboost_depth4,local_hour,19,7336,32.522918701171875,1.0,5.755586846133403,15.613106772193715,0.9540351911262681,94.55244074989511
fold_1,xgboost_depth6,local_hour,19,7336,32.12729263305664,1.0,5.398571671516865,14.281199521175619,0.9615429317871722,94.77113610828326
fold_1,latest_available,local_hour,20,7336,30.754089422028354,0.6669847328244275,6.525081788440567,16.74613189601512,0.9425207936607044,60.79321751573617
fold_1,previous_day_24h,local_hour,20,7336,27.587922573609596,0.6229552889858233,9.352371864776446,30.018081156067545,0.8153082047658472,65.83142627533749
fold_1,previous_week_168h,local_hour,20,7336,28.21264994547437,0.6142311886586695,6.790076335877862,20.844369305256393,0.9109448035420563,62.69567240090439
fold_1,zone_hour_average,local_hour,20,7336,27.49681933842239,0.9274809160305344,9.296740579183327,29.15148741737753,0.8258180349161258,93.8242425803599
fold_1,rolling_mean_24h,local_hour,20,7336,19.280863776808435,0.9214830970556162,11.431558978553252,36.23844676252418,0.7308335680325206,93.02862755192633
fold_1,hist_gradient_boosting,local_hour,20,7336,28.83846267701454,1.0,4.855154684184104,12.932998678529206,0.9657168898314216,100.86659683864026
fold_1,xgboost_depth4,local_hour,20,7336,28.74396324157715,1.0,5.207515158778871,14.778000799072066,0.9552376251992998,101.10539705333485
fold_1,xgboost_depth6,local_hour,20,7336,28.754758834838867,1.0,4.868106932370926,13.153353834633885,0.9645386917161016,101.59594101663349
fold_1,latest_available,local_hour,21,7336,27.543075245365323,0.6239094874591058,6.30984187568157,17.504840427322993,0.9416084078235497,61.16272775467567
fold_1,previous_day_24h,local_hour,21,7336,28.078789531079607,0.6083696837513631,9.773854961832061,31.168022245356262,0.8148803606598368,65.21135524181861
fold_1,previous_week_168h,local_hour,21,7336,29.023582333696837,0.6064612868047983,7.614776444929117,23.67918760948414,0.8931517036186307,64.60109099439083
fold_1,zone_hour_average,local_hour,21,7336,27.700664404862877,0.9351145038167938,9.500459428894544,30.354199222826608,0.8244214065677585,96.84633070656162
fold_1,rolling_mean_24h,local_hour,21,7336,19.278995138131584,0.9214830970556162,12.470198336968373,39.750453326826594,0.6988948546670198,95.16536843351383
fold_1,hist_gradient_boosting,local_hour,21,7336,28.20631387126888,1.0,5.051959763337839,13.822609071047538,0.9635905552226373,103.8308129988731
fold_1,xgboost_depth4,local_hour,21,7336,27.391450881958008,1.0,5.235508339243942,14.999670981200216,0.9571256577021596,103.98269701869332
fold_1,xgboost_depth6,local_hour,21,7336,27.934419631958008,1.0,5.057701915695008,14.003295592606129,0.9626324591603418,104.23234924217434
fold_1,latest_available,local_hour,22,7336,28.017039258451472,0.6083696837513631,8.30916030534351,25.612214873158337,0.8498662807447976,61.89045802434904
fold_1,previous_day_24h,local_hour,22,7336,25.287077426390404,0.6094601962922573,10.400081788440566,32.76837227226958,0.7542498973471373,68.99494715337256
fold_1,previous_week_168h,local_hour,22,7336,26.34446564885496,0.6181842966194111,8.067611777535442,26.370928029692454,0.8408396823903723,63.66604698241421
fold_1,zone_hour_average,local_hour,22,7336,25.432357930449534,0.950381679389313,10.20304232804233,29.938527965545507,0.7948625956753826,101.13586047331194
fold_1,rolling_mean_24h,local_hour,22,7336,19.276422210105412,0.9212104689203926,11.916768902217376,36.30743728958237,0.6983001029507232,96.49375159554111
fold_1,hist_gradient_boosting,local_hour,22,7336,25.817268629405906,1.0,5.370348272759949,16.305240728292947,0.9391531079362535,104.67787010256461
fold_1,xgboost_depth4,local_hour,22,7336,25.89077377319336,1.0,5.717051866800487,17.279751398983198,0.9316625214992144,105.29950745446669
fold_1,xgboost_depth6,local_hour,22,7336,25.8614444732666,0.9998636859323882,5.515525407101979,16.93729662473121,0.9343443421748752,105.2590163697358
fold_1,latest_available,local_hour,23,7336,25.297846237731733,0.6097328244274809,9.55752453653217,30.0591383666547,0.6959992660271999,63.858399859413105
fold_1,previous_day_24h,local_hour,23,7336,19.289258451472193,0.6120501635768811,10.071019629225736,34.45278128823699,0.6006348616811704,71.69114251706709
fold_1,previous_week_168h,local_hour,23,7336,19.92952562704471,0.6209105779716467,5.800708833151581,18.830508726204854,0.8806985606825152,64.67868443859678
fold_1,zone_hour_average,local_hour,23,7336,20.416949392140232,0.9389312977099237,10.51922028353326,31.20525553013923,0.6723749776883143,102.07325567309617
fold_1,rolling_mean_24h,local_hour,23,7336,19.276870910577973,0.9210741548527808,11.253561205016357,34.645494052679226,0.5961546424474979,98.45540969195999
fold_1,hist_gradient_boosting,local_hour,23,7336,20.08416569085629,1.0,4.60494409771951,13.545227349503579,0.938270298808062,106.96216325200761
fold_1,xgboost_depth4,local_hour,23,7336,20.288406372070312,1.0,5.007726531731718,14.919437760626872,0.9251095412082971,107.90665157864467
fold_1,xgboost_depth6,local_hour,23,7336,20.263076782226562,1.0,4.786586867212222,13.96020914058483,0.934429963377154,105.96109239240616
fold_1,latest_available,weekend,0,125760,18.780287849872774,0.6260019083969466,5.383540076335878,16.03462974767544,0.9129274219901159,63.179192682585864
fold_1,previous_day_24h,weekend,0,125760,18.189472010178118,0.6243718193384223,6.254476781170483,22.157085244379903,0.8337396127123854,65.30460290135237
fold_1,previous_week_168h,weekend,0,125760,19.690314885496182,0.6351065521628498,5.035233778625954,15.834372789637781,0.9150887446975731,62.000006442876376
fold_1,zone_hour_average,weekend,0,125760,20.062301556703588,0.9397264631043257,6.303414863220842,19.72636472118037,0.8682175286270111,95.20942458738575
fold_1,rolling_mean_24h,weekend,0,125760,18.065271814037317,0.9209128498727736,11.584009886556403,33.65763280383677,0.6163540067317466,99.91984032827554
fold_1,hist_gradient_boosting,weekend,0,125760,19.402811560651774,0.9997932569974555,3.558969015573474,9.590871234955076,0.968848450669674,102.04194789559418
fold_1,xgboost_depth4,weekend,0,125760,19.385400772094727,0.9998648218829517,3.734536895601425,10.353376826844425,0.9636982490528955,101.4466427563114
fold_1,xgboost_depth6,weekend,0,125760,19.376689910888672,0.9998648218829517,3.543538301369666,9.731404951447901,0.9679288435016863,101.46804772757649
fold_1,latest_available,weekend,1,50304,20.518328562340965,0.6400087468193384,5.885516062340967,16.661777869185705,0.904723568094156,62.028833603485246
fold_1,previous_day_24h,weekend,1,50304,22.143328562340965,0.6434875954198473,8.490915235368957,28.35361530378737,0.7240949248225443,66.53688572209268
fold_1,previous_week_168h,weekend,1,50304,19.473580629770993,0.6355955788804071,6.640982824427481,21.008129939071104,0.8485331499296407,64.27759456617979
fold_1,zone_hour_average,weekend,1,50304,20.062301556703595,0.9397264631043257,8.57217279881084,28.416019402524803,0.7228790971635031,95.4849692160194
fold_1,rolling_mean_24h,weekend,1,50304,22.391017612913487,0.9194497455470738,12.685888133481763,36.295754310852665,0.5478792316931709,95.64129425093188
fold_1,hist_gradient_boosting,weekend,1,50304,20.145534184396077,0.99998012086514,4.1992413751011135,11.311800879801883,0.9560856653259717,99.96904575059098
fold_1,xgboost_depth4,weekend,1,50304,20.275951385498047,0.9999602417302799,4.348187360283089,11.833682100749728,0.9519401290349018,100.22646708492569
fold_1,xgboost_depth6,weekend,1,50304,20.220705032348633,0.99998012086514,4.185008654799501,11.310338156457894,0.9560970216732199,99.72837654245735
fold_1,latest_available,rush_hour,0,144624,18.560301194822436,0.6083568425710809,5.273170428144707,15.987391444431378,0.9046400242098764,63.343693639897715
fold_1,previous_day_24h,rush_hour,0,144624,18.266712302245825,0.6116481358557363,6.83970157097024,24.728008324050286,0.7718664327640617,66.2382875616177
fold_1,previous_week_168h,rush_hour,0,144624,18.036909503263637,0.6131969797543976,5.218165726297157,17.265226984862075,0.888787014457282,62.80354206413414
fold_1,zone_hour_average,rush_hour,0,144624,19.043051360304375,0.9389312977099237,6.895615133709779,22.97501744466065,0.803065132786071,99.2428707056499
fold_1,rolling_mean_24h,rush_hour,0,144624,19.589799238024117,0.9202967695541542,11.892480097816867,34.58922152592882,0.5536325777330899,101.67575416671454
fold_1,hist_gradient_boosting,rush_hour,0,144624,18.150162854077614,0.9998133089943578,3.5707656225054953,10.009993058391956,0.9626166284178543,105.29549491532597
fold_1,xgboost_depth4,rush_hour,0,144624,18.185943603515625,0.9998686248478814,3.7262660842680453,10.678571597376715,0.9574561055397929,105.13192834625309
fold_1,xgboost_depth6,rush_hour,0,144624,18.17320442199707,0.9998962827746433,3.5604715838504095,10.111167596353502,0.96185711548505,104.93034348003133
fold_1,latest_available,rush_hour,1,31440,22.573091603053435,0.7295801526717557,6.694402035623409,17.230101551966957,0.9273943463025964,60.581913752390314
fold_1,previous_day_24h,rush_hour,1,31440,24.160337150127226,0.7134860050890586,7.14074427480916,20.910463583511333,0.89306445478408,62.98130597731628
fold_1,previous_week_168h,rush_hour,1,31440,26.9492048346056,0.7366730279898219,6.7629452926208655,18.380718026382823,0.9173734325893866,61.947883582376136
fold_1,zone_hour_average,rush_hour,1,31440,24.750852460139992,0.943384223918575,7.209306315915731,20.5025255046363,0.8971961244334032,77.09644384918448
fold_1,rolling_mean_24h,rush_hour,1,31440,17.973638941899914,0.9214058524173028,11.928052109838848,33.699411016822054,0.7222593889118435,84.99696294770631
fold_1,hist_gradient_boosting,rush_hour,1,31440,26.353351808883808,1.0,4.529140398930396,10.571204570868911,0.9726697427144425,83.75898817282288
fold_1,xgboost_depth4,rush_hour,1,31440,26.327791213989258,1.0,4.754423371225633,11.326102503321282,0.9686270222748187,82.54204796836255
fold_1,xgboost_depth6,rush_hour,1,31440,26.263153076171875,0.9999045801526718,4.49199776744598,10.639299850771058,0.9723165084926979,82.75801337009364
fold_1,latest_available,zone_cohort,dense,114912,29.33162768031189,0.838119604566973,8.226321010860485,20.05986519545196,0.9045543950973463,67.58121296777388
fold_1,previous_day_24h,zone_cohort,dense,114912,29.3973649401281,0.8380586883876358,10.31598962684489,29.81018412831182,0.7892200818986929,71.7825590019105
fold_1,previous_week_168h,zone_cohort,dense,114912,29.864122110832636,0.8441764132553606,8.171844541910332,21.611114802322543,0.889221812501436,67.38157981785552
fold_1,zone_hour_average,zone_cohort,dense,114912,30.542137587702886,0.9997563352826511,10.433504554971416,27.91098648187771,0.8152219893366165,73.23169886400025
fold_1,rolling_mean_24h,zone_cohort,dense,114912,29.36929128376497,1.0,17.989659478557506,42.615869365293285,0.5692328079145305,83.80524462977955
fold_1,hist_gradient_boosting,zone_cohort,dense,114912,29.784663660993782,0.9997650375939849,5.468942574057657,12.504449077162432,0.9629123736483791,65.60950091330734
fold_1,xgboost_depth4,zone_cohort,dense,114912,29.795124053955078,0.999834656084656,5.707008133690874,13.352127995388779,0.9577135830053246,65.65294572394374
fold_1,xgboost_depth6,zone_cohort,dense,114912,29.805002212524414,0.9998433583959899,5.4634088516368005,12.622477910872703,0.9622089330851655,64.7300410152167
fold_1,latest_available,zone_cohort,sparse,61152,0.38276753008895864,0.2389292255363684,0.4545395081109367,0.9808141194927492,-0.211601865871057,53.96097221348263
fold_1,previous_day_24h,zone_cohort,sparse,61152,0.38095238095238093,0.23855311355311357,0.4621108058608059,1.0287675967798542,-0.33297212825594413,54.14542353824379
fold_1,previous_week_168h,zone_cohort,sparse,61152,0.3942144165358451,0.2426412872841444,0.4620617477760335,1.0244907862006092,-0.3219122553727465,53.76093712852936
fold_1,zone_hour_average,zone_cohort,sparse,61152,0.3694228610895277,0.8269230769230769,0.4087709028185219,0.7756420120296973,0.24227927938850424,136.73489252505684
fold_1,rolling_mean_24h,zone_cohort,sparse,61152,0.38203710971568117,0.7710949764521193,0.4534316130298273,0.8283500075402064,0.13579997174941782,126.68155603717916
fold_1,hist_gradient_boosting,zone_cohort,sparse,61152,0.5050245759306391,1.0,0.49658968572561835,0.777503404312782,0.23863814638197656,168.79773802717295
fold_1,xgboost_depth4,zone_cohort,sparse,61152,0.5568476915359497,1.0,0.5328175415984764,0.7930147466564124,0.2079564860123384,167.70360240456571
fold_1,xgboost_depth6,zone_cohort,sparse,61152,0.4749186038970947,1.0,0.46354680455251157,0.7672705934324485,0.2585470073350917,169.07213930323152
fold_1,latest_available,target_cohort,positive,110922,30.3402120408936,0.8485872955770721,8.515290023620201,20.41374365526566,0.9036087213157338,69.48047923181804
fold_1,previous_day_24h,target_cohort,positive,110922,30.33352265555976,0.8452606335983844,10.610510088170065,30.269238494087002,0.7880685457370764,73.3234016717894
fold_1,previous_week_168h,target_cohort,positive,110922,30.829429689331242,0.8540055173905988,8.394259028867133,21.722409095744485,0.8908538541172769,68.58279626506231
fold_1,zone_hour_average,target_cohort,positive,110922,31.448979299130755,0.999197634373704,10.638706967136855,28.27937578404212,0.8150168946622963,52.766927458504824
fold_1,rolling_mean_24h,target_cohort,positive,110922,29.988410399499948,0.998025639638665,18.23879956185428,43.195308600076466,0.5684157474497267,64.04914070863137
fold_1,hist_gradient_boosting,target_cohort,positive,110922,30.77262904284668,0.9998196931176863,5.577591521454884,12.715473827024136,0.9626012123170644,43.585927451611525
fold_1,xgboost_depth4,target_cohort,positive,110922,30.781396865844727,0.9998467391500333,5.813552070086713,13.577626182751972,0.9573577489243551,43.01871579374539
fold_1,xgboost_depth6,target_cohort,positive,110922,30.790132522583008,0.9998737851823805,5.566669811561214,12.83798480849769,0.9618770813225156,42.820702257548504
fold_1,latest_available,target_cohort,zero,65142,0.43851892788063,0.25780602376347056,0.43851892788063,1.0779254070666389,,51.56120475269412
fold_1,previous_day_24h,target_cohort,zero,65142,0.5641675109760216,0.2630100396057843,0.5641675109760216,2.9089342758943677,,52.602007921156854
fold_1,previous_week_168h,target_cohort,zero,65142,0.5555709066347364,0.26274907125970953,0.5555709066347364,4.623829695178427,,52.54981425194191
fold_1,zone_hour_average,target_cohort,zero,65142,0.6733809134088523,0.8384605937797427,0.6733809134088523,3.610166312322546,,167.69211875594854
fold_1,rolling_mean_24h,target_cohort,zero,65142,1.1033108440023334,0.7884774799668417,1.1033108440023334,5.216954178101358,,157.69549599336833
fold_1,hist_gradient_boosting,target_cohort,zero,65142,0.6161458780631203,0.9998925424457339,0.6161458780631203,1.0404493348573451,,199.97850848914678
fold_1,xgboost_depth4,target_cohort,zero,65142,0.6683208346366882,0.9999692978416382,0.6683208106038707,1.081587530038987,,199.99385956832765
fold_1,xgboost_depth6,target_cohort,zero,65142,0.5939624309539795,0.9999385956832766,0.5939624714207474,0.984174059399069,,199.9877191366553
fold_2,latest_available,borough,Bronx,31949,1.2508059720179034,0.5193902782559705,1.0639769632852358,1.7296456951657313,0.09645816520889494,79.6726568198808
fold_2,previous_day_24h,borough,Bronx,31949,1.2531534633321857,0.5222698676014899,1.0625058687282858,1.7266119337018242,0.09962497152662564,79.54933797769179
fold_2,previous_week_168h,borough,Bronx,31949,1.2483019812826692,0.5221446680647281,1.0436946383298382,1.682384387545325,0.14516081042963735,79.14494673255656
fold_2,zone_hour_average,borough,Bronx,31949,1.200728682090829,0.9768067858148924,0.8637570629733895,1.295355534032248,0.49322878963256356,119.96756346218162
fold_2,rolling_mean_24h,borough,Bronx,31949,1.2563160557972604,0.9616576418667251,1.1216039625653385,1.6458109767109386,0.18192358158797406,119.28471353481395
fold_2,hist_gradient_boosting,borough,Bronx,31949,1.2668467739426152,1.0,0.9012351225532079,1.3181861239523174,0.4752077216419397,125.15966750193935
fold_2,xgboost_depth4,borough,Bronx,31949,1.2721011638641357,1.0,0.9043699120441271,1.323406556268325,0.47104280525711284,125.02622046061461
fold_2,xgboost_depth6,borough,Bronx,31949,1.2722769975662231,0.9825659645059314,0.8851412829725261,1.3013101623341086,0.4885589210080714,121.22729522947947
fold_2,latest_available,borough,Brooklyn,45323,3.5415131390243366,0.6917900403768507,2.04275974670697,3.5378562065751256,0.6239557709091508,75.65529334160452
fold_2,previous_day_24h,borough,Brooklyn,45323,3.592282064294067,0.693202126955409,2.45294883392538,5.130684108655454,0.20912267126494177,79.50995459213856
fold_2,previous_week_168h,borough,Brooklyn,45323,3.6148092579926305,0.6961586832292654,2.0859166427641593,3.6678682811497523,0.595809561497963,75.57893293382277
fold_2,zone_hour_average,borough,Brooklyn,45323,3.5312947061685147,0.9938662489243871,2.0995904448384586,4.215061429287169,0.4662149696650997,97.45796482523872
fold_2,rolling_mean_24h,borough,Brooklyn,45323,3.5712469386404253,0.9845553030470181,2.6480328236583337,4.818594711617408,0.30241140311788395,101.71217666782074
fold_2,hist_gradient_boosting,borough,Brooklyn,45323,3.5077934007979246,1.0,1.6953611123634427,2.852922862728304,0.7554663489404714,95.78125541721185
fold_2,xgboost_depth4,borough,Brooklyn,45323,3.5089731216430664,1.0,1.7067895374841278,2.8789620972826655,0.7509821563931014,95.77517834244081
fold_2,xgboost_depth6,borough,Brooklyn,45323,3.518967390060425,0.9947488030359861,1.6721872947161107,2.8365195460905435,0.7582702323273305,94.42548050919653
fold_2,latest_available,borough,Manhattan,51267,66.26878888953908,0.8808785378508592,16.460666705678115,30.766328557475752,0.8862400399873,42.41990451640723
fold_2,previous_day_24h,borough,Manhattan,51267,66.55021748883297,0.8814246981489067,20.94366746640139,46.63596716690627,0.7386153623373639,44.972986442065405
fold_2,previous_week_168h,borough,Manhattan,51267,64.47964577603527,0.8769773928648058,15.467552226578501,31.569335047251915,0.8802242353258405,39.52095241419793
fold_2,zone_hour_average,borough,Manhattan,51267,64.56019558424207,0.9583357715489497,20.51663372331428,41.71977668824691,0.7908190968495136,52.21400012678777
fold_2,rolling_mean_24h,borough,Manhattan,51267,66.34559105597494,0.9557415101332241,39.92886587213347,67.75522732512374,0.4482736869310918,73.78979071743528
fold_2,hist_gradient_boosting,borough,Manhattan,51267,65.78773374296698,0.999707414126046,10.343644962188847,19.267156125726107,0.9553857787551985,47.660010787008645
fold_2,xgboost_depth4,borough,Manhattan,51267,65.5821762084961,0.9994928511518131,10.844391359836118,20.55063045098736,0.9492438838149976,48.33226319554578
fold_2,xgboost_depth6,borough,Manhattan,51267,65.77327728271484,0.9911053894317983,10.31964429052876,19.425534139655547,0.954649297152021,45.83216438718152
fold_2,latest_available,borough,Queens,51267,6.889207482396083,0.5531628532974427,2.7561394269218016,11.384723694605519,0.8940842778408284,74.64708555562568
fold_2,previous_day_24h,borough,Queens,51267,6.900228216981684,0.5534554391713968,2.9511771704995415,12.863700433799274,0.8647780241132029,76.02826316807403
fold_2,previous_week_168h,borough,Queens,51267,6.794175590535822,0.5586244562779176,3.0015604579944215,14.271640953386193,0.8335578702106146,75.72256339699442
fold_2,zone_hour_average,borough,Queens,51267,6.801695996129258,0.9867556127723487,2.409019237419471,10.173729620500916,0.9154184138617116,117.44511934914235
fold_2,rolling_mean_24h,borough,Queens,51267,6.900046163549002,0.952074433846334,4.2137242280609355,19.765228180935885,0.6807586733290604,114.71897557033138
fold_2,hist_gradient_boosting,borough,Queens,51267,6.818945203956596,0.9999804942750697,2.1606936126065226,8.50669948014252,0.9408659501366614,119.73651664731432
fold_2,xgboost_depth4,borough,Queens,51267,6.865239143371582,0.9999414828252092,2.244407621069827,9.035005331130058,0.9332928681060693,119.50170170302975
fold_2,xgboost_depth6,borough,Queens,51267,6.88434362411499,0.9845514658552285,2.1422799693063315,8.529639381427724,0.9405465881240075,116.55034820926737
fold_2,latest_available,borough,Staten Island,14860,0.0338492597577389,0.026985195154777927,0.06063257065948856,0.31590839771517903,-0.7422947263228468,9.686983272447605
fold_2,previous_day_24h,borough,Staten Island,14860,0.03371467025572005,0.027321668909825035,0.05969044414535666,0.3033017056165014,-0.606012738289502,9.779529577645325
fold_2,previous_week_168h,borough,Staten Island,14860,0.034320323014804845,0.029071332436069987,0.06244952893674294,0.3200353277941971,-0.7881136705754368,10.207267833109018
fold_2,zone_hour_average,borough,Staten Island,14860,0.032254959502521136,0.6147375504710633,0.06003624187192917,0.23595982660195727,0.027979516020804285,122.70797853789685
fold_2,rolling_mean_24h,borough,Staten Island,14860,0.03363055181695828,0.3962314939434724,0.0630327501121579,0.23921909181676243,0.000941417466762795,80.3707790388528
fold_2,hist_gradient_boosting,borough,Staten Island,14860,0.21470198413754008,1.0,0.23305963790680076,0.3013539224513567,-0.5854515605209791,197.99218358425148
fold_2,xgboost_depth4,borough,Staten Island,14860,0.23851822316646576,1.0,0.2540013318881392,0.33763983775909384,-0.9902454801057199,197.73841316181506
fold_2,xgboost_depth6,borough,Staten Island,14860,0.12661761045455933,0.8446164199192463,0.14831777289473735,0.26677237550935334,-0.24245592806038663,167.62086246598489
fold_2,latest_available,local_hour,0,8122,20.5940655011081,0.56981039152918,7.587909381925634,23.08306201060151,0.8064454229227318,64.13588226369365
fold_2,previous_day_24h,local_hour,0,8122,15.759911351883773,0.5139128293523763,9.841910859394238,40.77761141498058,0.39596768258189075,68.83444002023678
fold_2,previous_week_168h,local_hour,0,8122,15.525609455799064,0.5313962078305836,4.699458261511943,15.436356059701119,0.9134422050341673,62.05320548210093
fold_2,zone_hour_average,local_hour,0,8122,14.548873580338856,0.9427480916030534,10.556861520351228,36.098595736135955,0.5266338214425931,124.61961708766275
fold_2,rolling_mean_24h,local_hour,0,8122,20.40537018796684,0.9196010834769761,14.44219404087663,43.693650107278245,0.3064891462109841,121.71287241261427
fold_2,hist_gradient_boosting,local_hour,0,8122,15.146883542736406,1.0,3.5280434480602727,10.922580935796372,0.9566621709431948,124.10577364617177
fold_2,xgboost_depth4,local_hour,0,8122,15.226348876953125,1.0,3.719155302049711,11.700084123536195,0.9502727345205009,125.41453839676436
fold_2,xgboost_depth6,local_hour,0,8122,15.163022994995117,0.8760157596651071,3.5353263552543783,11.090889759523078,0.9553162733581706,99.17550438456104
fold_2,latest_available,local_hour,1,8122,14.949273577936468,0.5073873430189608,5.78490519576459,17.367619393520165,0.8500995147740207,61.94241855842112
fold_2,previous_day_24h,local_hour,1,8122,10.616227530164984,0.4296971189362226,8.117458754001477,40.26540245445226,0.1942755532378838,62.43003402515735
fold_2,previous_week_168h,local_hour,1,8122,10.51699088894361,0.4397931543954691,3.3814331445456784,11.792394846372618,0.9308922939930019,54.47378349858703
fold_2,zone_hour_average,local_hour,1,8122,9.660119158443491,0.9427480916030534,8.841045999723724,34.64585895880126,0.403479849759805,139.3593646224035
fold_2,rolling_mean_24h,local_hour,1,8122,20.371593614052365,0.9194779610933268,16.522459574817372,47.04129456259692,-0.09971711029723074,139.9669436658571
fold_2,hist_gradient_boosting,local_hour,1,8122,10.520717292187728,0.999630632849052,2.591784191622788,8.718908005506226,0.962221331852358,137.17402630109564
fold_2,xgboost_depth4,local_hour,1,8122,10.525603294372559,0.9992612656981039,2.7293123496445,9.459395914126667,0.9555318299154528,137.53084082010497
fold_2,xgboost_depth6,local_hour,1,8122,10.497897148132324,0.8633341541492243,2.60729891872413,8.878938449080477,0.9608217942046785,109.18914576953644
fold_2,latest_available,local_hour,2,7860,9.33117048346056,0.4198473282442748,3.577608142493639,13.627934938464556,0.8225974654665329,53.18231903962584
fold_2,previous_day_24h,local_hour,2,7860,7.11412213740458,0.38282442748091605,6.181933842239186,33.473136850095806,-0.07026800673766775,56.86506938967392
fold_2,previous_week_168h,local_hour,2,7860,6.708142493638677,0.38091603053435114,2.393765903307888,10.287638027419419,0.898904676238932,50.04472052341103
fold_2,zone_hour_average,local_hour,2,7860,6.514894805436604,0.9236641221374046,6.405148017129026,26.077234864892944,0.3504347336293593,142.2095645104314
fold_2,rolling_mean_24h,local_hour,2,7860,20.305279898218828,0.9189567430025445,17.310019083969465,45.518685059930064,-0.9791519228858832,151.22695879439476
fold_2,hist_gradient_boosting,local_hour,2,7860,6.5628859478157064,0.9984732824427481,1.8397242178522335,6.256199689406127,0.9626129738327232,143.8965839991215
fold_2,xgboost_depth4,local_hour,2,7860,6.643497943878174,0.9973282442748092,1.8714315158264052,6.427211054241829,0.9605411122037267,144.29574704737266
fold_2,xgboost_depth6,local_hour,2,7860,6.560859680175781,0.8597964376590331,1.7923148770252024,6.303591027369387,0.9620444075649741,116.44911890722726
fold_2,latest_available,local_hour,3,8122,6.9247722235902485,0.37897069687269147,2.7901994582615117,12.65241965874044,0.7469588737514885,54.90036701718394
fold_2,previous_day_24h,local_hour,3,8122,5.508249199704506,0.40888943609948286,4.709800541738488,24.019509533235432,0.08804752676011274,64.86253143536133
fold_2,previous_week_168h,local_hour,3,8122,5.32824427480916,0.3974390544200936,2.123984240334893,10.895312321526175,0.8123609162691346,57.94383206876777
fold_2,zone_hour_average,local_hour,3,8122,4.599515918823311,0.9618320610687023,4.96799718920607,20.598110331402296,0.3293457278051797,144.85138162981173
fold_2,rolling_mean_24h,local_hour,3,8122,20.307180087006486,0.9193548387096774,17.261419601083478,44.54523587784493,-2.1365084455864216,146.79595349289485
fold_2,hist_gradient_boosting,local_hour,3,8122,5.317544657434342,0.9998768776163507,1.6827632858875825,6.5719225124751475,0.931730172789492,139.9541415948461
fold_2,xgboost_depth4,local_hour,3,8122,5.438204288482666,0.9997537552327013,1.734164402209914,6.895419858481434,0.9248437043984212,140.074958613556
fold_2,xgboost_depth6,local_hour,3,8122,5.142646789550781,0.860748584092588,1.5935628809096687,6.3713714381284365,0.9358332882925414,113.83664778324356
fold_2,latest_available,local_hour,4,8122,5.041245998522531,0.40802757941393747,2.9173848805712876,13.101600399242198,0.11889145859584305,71.00037319881648
fold_2,previous_day_24h,local_hour,4,8122,4.688992858901749,0.5466633834031027,3.439793154395469,12.55153376100926,0.19132445489524763,71.1300797092889
fold_2,previous_week_168h,local_hour,4,8122,4.468850036936715,0.5129278502831814,2.1433144545678404,7.3752449364373796,0.7207883025319655,66.30484736108713
fold_2,zone_hour_average,local_hour,4,8122,3.7677341277229566,0.9351145038167938,3.2711515246154677,10.962573769449886,0.3831127837376249,114.75645203213725
fold_2,rolling_mean_24h,local_hour,4,8122,20.28772162029057,0.9193548387096774,16.77598395304933,43.32514201767135,-8.63519931035423,126.13118051941571
fold_2,hist_gradient_boosting,local_hour,4,8122,4.212034490526991,1.0,1.745967343833058,4.662119875133641,0.8884299609458861,123.14610230509503
fold_2,xgboost_depth4,local_hour,4,8122,4.356586456298828,1.0,1.8166772467298655,5.112390508788647,0.865838238251212,121.16450611859787
fold_2,xgboost_depth6,local_hour,4,8122,4.2047576904296875,0.9997537552327013,1.7121792898798438,4.790894119902884,0.8821813997833786,120.96286931543821
fold_2,latest_available,local_hour,5,8122,4.377246983501601,0.5438315685791677,3.76040384141837,11.452190696793568,-0.6718620146135994,76.95135773312985
fold_2,previous_day_24h,local_hour,5,8122,4.704752524008865,0.637158335385373,2.3959615858163015,5.344704900670607,0.635858018577789,67.1006847493198
fold_2,previous_week_168h,local_hour,5,8122,4.505786752031519,0.6143806944102438,2.4863334154149226,6.2127788492190135,0.5079660410155497,69.45029978284295
